retriever_date,dataset_name,monitoring_location_name,monitoring_location,monitoring_sublocation,monitoring_station,site_code,year,activity_start_date,activity_start_time,activity_end_date,activity_end_time,activity_depth_height_measure,activity_depth_height_unit,characteristic_name,characteristic_name_long,method_speciation,result_sample_fraction,result_value,result_unit,layer_collection_end_depth,layer_collection_start_depth,result_detection_quantitation_limit_measure,result_detection_quantitation_limit_unit,result_detection_quantitation_limit_type,result_status_id,result_comment,result_analytical_method_name,result_analytical_method_instrument,result_analytical_reference_method,activity_media_name,analysis_start_date,laboratory_name,laboratory_sample_id,field_comment,precip_rain_gauge_mm,digital_object_identifier,update_date,update_account
2022-06-22,LTER,442 LA CB,442,LA,CB,,2022,2022-06-22,08:38:08,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,0.70000,ug/L,1.50,0.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062202-01,,,,2023-05-16,chay
2022-06-22,LTER,442 LA CB,442,LA,CB,,2022,2022-06-22,08:38:46,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,0.60000,ug/L,1.50,0.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062202-05,,,,2023-05-16,chay
2022-06-22,LTER,442 LA CB,442,LA,CB,,2022,2022-06-22,08:52:19,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,0.70000,ug/L,7.00,2.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062202-02,,,,2023-05-16,chay
2022-07-20,LTER,442 LA CB,442,LA,CB,,2022,2022-07-20,10:25:43,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,254.00000,ug/L,1.75,0.00,4.1,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-10-05,bcooney,2022072002-01,,,,2023-05-16,chay
2022-07-20,LTER,442 LA CB,442,LA,CB,,2022,2022-07-20,10:30:49,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,252.00000,ug/L,8.00,2.25,4.1,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-10-05,bcooney,2022072002-02,,,,2023-05-16,chay
2022-07-20,LTER,442 LA CB,442,LA,CB,,2022,2022-07-20,10:25:43,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,3.00000,ug/L,1.75,0.00,0.38,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-10-05,bcooney,2022072002-01,,,,2023-05-16,chay
2022-07-20,LTER,442 LA CB,442,LA,CB,,2022,2022-07-20,10:30:49,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,3.00000,ug/L,8.00,2.25,0.38,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-10-05,bcooney,2022072002-02,,,,2023-05-16,chay
2022-08-03,LTER,442 LA CB,442,LA,CB,,2022,2022-08-03,09:00:49,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,266.00000,ug/L,7.00,3.00,11.2,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022080302-02,,,,2023-05-16,chay
2022-08-03,LTER,442 LA CB,442,LA,CB,,2022,2022-08-03,08:35:57,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,270.00000,ug/L,2.50,0.00,11.2,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022080302-06,,,,2023-05-16,chay
2022-08-03,LTER,442 LA CB,442,LA,CB,,2022,2022-08-03,08:32:44,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,267.00000,ug/L,2.50,0.00,11.2,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022080302-01,,,,2023-05-16,chay
2022-08-03,LTER,442 LA CB,442,LA,CB,,2022,2022-08-03,08:35:57,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,1.60000,ug/L,2.50,0.00,0.18,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022080302-06,,,,2023-05-16,chay
2022-08-03,LTER,442 LA CB,442,LA,CB,,2022,2022-08-03,08:32:44,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,1.60000,ug/L,2.50,0.00,0.18,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022080302-01,,,,2023-05-16,chay
2022-08-03,LTER,442 LA CB,442,LA,CB,,2022,2022-08-03,09:00:49,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,2.60000,ug/L,7.00,3.00,0.18,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022080302-02,,,,2023-05-16,chay
2022-08-17,LTER,442 LA CB,442,LA,CB,,2022,2022-08-17,09:25:36,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,265.00000,ug/L,2.50,0.00,8.6,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022081702-01,,,,2023-05-16,chay
2022-08-17,LTER,442 LA CB,442,LA,CB,,2022,2022-08-17,09:26:40,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,259.00000,ug/L,5.00,3.00,8.6,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022081702-02,,,,2023-05-16,chay
2022-08-17,LTER,442 LA CB,442,LA,CB,,2022,2022-08-17,09:26:40,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,1.20000,ug/L,5.00,3.00,0.30,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022081702-02,,,,2023-05-16,chay
2022-08-17,LTER,442 LA CB,442,LA,CB,,2022,2022-08-17,09:25:36,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,0.90000,ug/L,2.50,0.00,0.30,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022081702-01,,,,2023-05-16,chay
2022-08-31,LTER,442 LA CB,442,LA,CB,,2022,2022-08-31,10:35:37,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,268.00000,ug/L,2.75,0.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-07,bcooney,2022083102-01,,,,2023-05-16,chay
2022-08-31,LTER,442 LA CB,442,LA,CB,,2022,2022-08-31,11:06:43,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,260.00000,ug/L,7.00,3.25,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-07,bcooney,2022083102-02,,,,2023-05-16,chay
2022-08-31,LTER,442 LA CB,442,LA,CB,,2022,2022-08-31,11:02:02,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,250.00000,ug/L,,,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-07,bcooney,2022083102-06,,,,2023-05-16,chay
2022-08-31,LTER,442 LA CB,442,LA,CB,,2022,2022-08-31,10:35:37,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,2.70000,ug/L,2.75,0.00,0.49,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-09-13,jdearnley,2022083102-01,,,,2023-05-16,chay
2022-08-31,LTER,442 LA CB,442,LA,CB,,2022,2022-08-31,11:02:02,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,2.50000,ug/L,,,0.49,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-09-13,jdearnley,2022083102-06,,,,2023-05-16,chay
2022-08-31,LTER,442 LA CB,442,LA,CB,,2022,2022-08-31,11:06:43,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,2.90000,ug/L,7.00,3.25,0.49,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-09-13,jdearnley,2022083102-02,,,,2023-05-16,chay
2022-06-13,Diversion,626 LA CB,626,LA,CB,,2022,2022-06-13,09:20:39,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,296.00000,ug/L,2.00,0.00,11.7,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-08-15,bcooney,2022061304-01,,,,2023-05-16,chay
2022-06-13,Diversion,626 LA CB,626,LA,CB,,2022,2022-06-13,09:20:39,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,4.70000,ug/L,2.00,0.00,0.29,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-08-15,bcooney,2022061304-01,,,,2023-05-16,chay
2022-07-25,Diversion,626 LA CB,626,LA,CB,,2022,2022-07-25,09:20:05,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,273.00000,ug/L,3.25,0.00,4.1,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-10-05,bcooney,2022072503-01,,,,2023-05-16,chay
2022-07-25,Diversion,626 LA CB,626,LA,CB,,2022,2022-07-25,09:20:05,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,2.30000,ug/L,3.25,0.00,0.38,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-10-05,bcooney,2022072503-01,,,,2023-05-16,chay
2022-08-22,Diversion,626 LA CB,626,LA,CB,,2022,2022-08-22,09:10:47,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,279.00000,ug/L,3.50,0.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-07,bcooney,2022082203-01,,,,2023-05-16,chay
2022-08-22,Diversion,626 LA CB,626,LA,CB,,2022,2022-08-22,09:10:47,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,1.30000,ug/L,3.50,0.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-07,bcooney,2022082203-01,,,,2023-05-16,chay
